Image,Country,Title,Offers,Link
https://specials.priceless.com/mastercard/images/3978acb45bc8570774c8a97b30daf13d1727318475470.jpeg,,Alamo,"Receive 5% cash back, up to MXN $500, on your purchase at Alamo",https://specials.priceless.com/en-in/offers/Alamo?Oid=202409260459&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/8bb47e0b-3767-4efe-b128-f2408b3d01ac.jpg,,Alda Hotel Reykjavik,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Alda_Hotel_Reykjavik?Oid=202408200007&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/47198f0c41f7e54fe6201a7c26281e5d1727318058398.jpeg,Indonesia,Alila SCBD Jakarta,"Spend IDR 35,000,000 or more at Alila SCBD Jakarta, get IDR 1,000,000 cash back.",https://specials.priceless.com/en-in/offers/Alila_SCBD_Jakarta?Oid=202409260319&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/4d955e2197fb76155270b55c382c0cb81727319326274.jpeg,Turkey,Altinyildiz Classics,"Spend TRY 25,000 or more at Altinyildiz Classics, get TRY 3000 cash back",https://specials.priceless.com/en-in/offers/Altinyildiz_Classics?Oid=202409260606&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/121365a3-e8ea-4948-9f0c-c8326b2068ad.jpg,"Laos, Malaysia, Sri Lanka, Thailand",Amari,One Night Free with a minimum 3-night stay,https://specials.priceless.com/en-in/offers/Amari?Oid=202410150002&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/3d15fedd-89de-45c8-814e-15af45f7bca1.jpg,Maldives,Amilla Maldives,25% Off On Accommodation,https://specials.priceless.com/en-in/offers/Amilla_Maldives?Oid=202410150009&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/419a104c-d3d5-4827-b3b7-0862da4d5771.jpg,Taiwan,Amis Mochi,Enjoy a 5% discount on store-made products,https://specials.priceless.com/en-in/offers/Amis_Mochi?Oid=202406170009&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/42cffab6-bbc0-4bdf-856d-0f4fb8c442f9.png,"Africa and Middle East, Asia Pacific",Anantara Hotels & Resorts,Enjoy one additional free night with your booking,https://specials.priceless.com/en-in/offers/Anantara_Hotels___Resorts?Oid=201905220002&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/bfc2af8f-30a9-451e-b9e4-c033cf81c83f.jpg,Maldives,Anantara Kihavah,30% Off On Accommodation,https://specials.priceless.com/en-in/offers/Anantara_Kihavah_?Oid=202410160001&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/2f7f398ca9754ed5b71660a2b3c52dd91727318065919.jpeg,Indonesia,Andaz Bali,"Spend IDR 15,000,000 or more at Andaz Bali, get IDR 1,000,000 cash back.",https://specials.priceless.com/en-in/offers/Andaz_Bali?Oid=202409260326&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/2b923aa48d18cdcdc070b51ce6d69e5d1727318443055.jpeg,South Korea,Angel-in-us,"Spend KRW 30,000 or more at Angel-in-us, get KRW 2,000 cash back.",https://specials.priceless.com/en-in/offers/Angel-in-us?Oid=202409260431&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/a8296ef6-6ad3-47ba-9fbf-2d0e2b2d3727.JPG,"Africa and Middle East, Asia Pacific, Greece",Angsana,"One Night Free at Angsana (Stay for 3 Nights, Pay for 2 Nights)",https://specials.priceless.com/en-in/offers/Angsana?Oid=202312280416&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/06702280-584e-4f43-be04-7bd3ded324d2.jpg,Maldives,Angsana Velavaru,Dive into priceless experiences in the Maldives at Angsana Velavaru,https://specials.priceless.com/en-in/offers/Angsana_Velavaru_?Oid=202408270002&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/f34fb38e-d3f6-4769-91ad-56ee49c3769c.jpg,Malaysia,ANSA Hotel Kuala Lumpur,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/ANSA_Hotel_Kuala_Lumpur?Oid=202408190003&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/2ee0b934-c4df-49af-a386-901702b75b4d.jpg,Japan,ANSA Okinawa Resort,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/ANSA_Okinawa_Resort?Oid=202408190010&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/3ffcd14a-c688-4482-a5f2-45c18722a356.jpg,India,Anytime Fitness,15% off on Annual Membership (on Rack Rate),https://specials.priceless.com/en-in/offers/Anytime_Fitness?Oid=202407180004&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/1f28552a-d936-4211-94bb-659ae2202c8b.jpg,India,Apollo Hospital,25% off on Apollo ProHealth Health Checkups,https://specials.priceless.com/en-in/offers/Apollo_Hospital?Oid=202406140003&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/4aabe047-711a-42e5-9b88-e94650d181c9.jpg,India,Apollo Pharmacy,Up to 15% off at Apollo Pharmacy,https://specials.priceless.com/en-in/offers/Apollo_Pharmacy?Oid=202306090001&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/b7d53c825aff8a56f0866c42e98c93521727315069749.jpeg,Austria,AQUA DOME Hotel,"Spend EUR 500 or more at the AQUA DOME Hotel, get EUR 50 cash back.",https://specials.priceless.com/en-in/offers/AQUA_DOME_Hotel?Oid=202409260121&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/de820a2bef86cb6a8965eddab5be410e1727315055597.jpeg,Austria,AQUA DOME Therme,"Spend EUR 100 or more at the AQUA DOME Therme, get EUR 10 cash back.",https://specials.priceless.com/en-in/offers/AQUA_DOME_Therme?Oid=202409260111&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/78d7cd0d3ab99f953d7c93da844cfbb91727314986768.jpeg,United Arab Emirates,ARABIAN NIGHT TOURS,Receive 50% cash back on each purchase at ARABIAN NIGHT TOURS,https://specials.priceless.com/en-in/offers/ARABIAN_NIGHT_TOURS?Oid=202409260059&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/ae15063d-48fb-4a61-8603-3a938ef1fd53.jpg,Myanmar,Archway Bistro,Enjoy 15% off on total bill,https://specials.priceless.com/en-in/offers/Archway_Bistro?Oid=202409090003&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/d836b84661668062439ed61875f1aad61727317568187.jpeg,Spain,ARISTOCRAZY,"Spend EUR 250 or more at Aristocrazy, get EUR 25 cash back.",https://specials.priceless.com/en-in/offers/ARISTOCRAZY?Oid=202409260243&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/53e95e7d7b5fa2c6f68a88ce7ce130761727317575328.jpeg,Spain,ARZABAL RETIRO,"Spend EUR 100 or more at ARZABAL RETIRO, get EUR 10 cash back.",https://specials.priceless.com/en-in/offers/ARZABAL_RETIRO?Oid=202409260248&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/baf4698f01e7487ddfce8cade77bc1671727318523422.jpeg,,Asador Km11,"Receive 10% cash back, up to MXN $500, on your purchase at Asador Km11",https://specials.priceless.com/en-in/offers/Asador_Km11?Oid=202409260496&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/5df047fd6ed023b69eac56976e6cf3541727319320085.jpeg,Taiwan,AsiaYo,Receive 6% cash back on each purchase at AsiaYo.,https://specials.priceless.com/en-in/offers/AsiaYo?Oid=202409260601&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/54f63849-2b13-4df3-a6c9-daf9aed784ef.jpg,Maldives,Avani + Fares Maldives,35% Off On Accommodation,https://specials.priceless.com/en-in/offers/Avani___Fares_Maldives?Oid=202410160002&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/58a64f9a-2382-4c75-bcce-38a594930785.png,"Africa and Middle East, Asia Pacific",Avani Hotels & Resorts,Enjoy one additional free night with your booking,https://specials.priceless.com/en-in/offers/Avani_Hotels___Resorts?Oid=201905220003&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/64644f84b23fda83bf6f689ed07449311727315081040.png,United Arab Emirates,Avanti,Receive 3.75% cash back when you spend AED 2000 or more at AVANTI stores,https://specials.priceless.com/en-in/offers/Avanti?Oid=202409260129&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/07cb0b8a-9cca-4541-b34e-a26a6a2b9ff2.jpg,India,AVIS,Get discount up to 35% on the car rental services,https://specials.priceless.com/en-in/offers/AVIS?Oid=202407260002&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/1d91d9f3-03fd-4c51-8b39-c3986f56254c.jpg,Global,Avis Car Rental,Enjoy up to 35% off standard rates,https://specials.priceless.com/en-in/offers/Avis_Car_Rental?Oid=201912260042&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/ac6bc3ec-3caf-4e82-836e-97a3f7007dff.jpg,India,Awfis,20% off on Meeting Rooms & Flexi Seats,https://specials.priceless.com/en-in/offers/Awfis?Oid=202305120005&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/f62b50b601b8013f68db70c7480330481727318089803.jpeg,Indonesia,AYANA Estate,"Spend IDR 10,000,000 or more at AYANA Estate, get IDR 1,000,000 cash back.",https://specials.priceless.com/en-in/offers/AYANA_Estate?Oid=202409260347&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/93e9d7d4-8429-4783-8d7d-57d82ef8d3cf.jpg,Hong Kong,ba&sh,"12% off sitewide, including sale items",https://specials.priceless.com/en-in/offers/ba_sh?Oid=202312180001&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/c046522f6a107b860a5dc51f2ec5e0361727315068320.jpeg,United Arab Emirates,Bab Al Nojoum,Receive 15% cash back on each purchase of AED 1950 or more at Bab Al Nojoum properties.,https://specials.priceless.com/en-in/offers/Bab_Al_Nojoum?Oid=202409260120&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/a0214e8513afb8305dfc660f968da5ca1727318534126.jpeg,Japan,BAGUS,"Receive 5% cash back on each purchase of JPY 5,000 or more at BAGUS participating stores.",https://specials.priceless.com/en-in/offers/BAGUS?Oid=202409260504&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/93d9f8df-53f2-4488-9c1a-7421b99287e4.JPG,"Africa and Middle East, Asia Pacific",Banyan Tree,"One Night Free at Banyan Tree (Stay for 3 Nights, Pay for 2 Nights)",https://specials.priceless.com/en-in/offers/Banyan_Tree?Oid=202312280415&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/62d98947-f87b-4b28-a65d-f4048d9ccf87.jpg,Maldives,Banyan Tree Vabbinfaru,35% Off On Accommodation,https://specials.priceless.com/en-in/offers/Banyan_Tree_Vabbinfaru?Oid=202410160003&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/98c12cac1e50acd634a7d5b01721edbc1727317630151.png,,Bar Alonso,Receive 10% cash back on each purchase at Bar Alonso,https://specials.priceless.com/en-in/offers/Bar_Alonso?Oid=202409260285&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/1fcb9d7a-3edc-4c50-8b84-714f825576fb.jpg,Myanmar,Bar Castle,10% discount on total bill,https://specials.priceless.com/en-in/offers/Bar_Castle?Oid=202405130005&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/ddbc5c06-8c64-4f57-a91c-6a6162d294c6.jpg,India,Barbeque Nation,Tap & Go with Mastercard to avail instant discount of 10% on your bill,https://specials.priceless.com/en-in/offers/Barbeque_Nation?Oid=202410300001&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/5c72a5c3-ad95-47ad-9462-27ad5f133d0b.jpg,Maldives,Barceló Whale Lagoon Maldives,45% Off On Accommodation,https://specials.priceless.com/en-in/offers/Barcel%C3%B3_Whale_Lagoon_Maldives?Oid=202410160004&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/10b170f8-8d71-4985-aad2-8006ff0988cd.jpg,India,Bare Necessities,12% off on Total Bill,https://specials.priceless.com/en-in/offers/Bare_Necessities?Oid=202404160001&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/c52f02ef-3ca2-4722-a98a-3dfcd47e4445.jpg,India,Barista,Tap & Go with Mastercard for flat Rs.75 off on a bill value of Rs.500 and above,https://specials.priceless.com/en-in/offers/Barista?Oid=202410250003&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/22555cf4a88a6f1d6f05c2d6df6f458b1727318550897.png,South Korea,Baskin Robbins,"Spend KRW30,000 or more at Baskin Robbins, get KRW1,500 cash back.",https://specials.priceless.com/en-in/offers/Baskin_Robbins?Oid=202409260516&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/1d150fdf87e768ad4187e5035ee88c3a1727318529950.jpeg,Malaysia,Baskin Robbins Malaysia,"Spend MYR 50 or more at Baskin Robbins Malaysia, get MYR 5 cash back.",https://specials.priceless.com/en-in/offers/Baskin_Robbins_Malaysia?Oid=202409260501&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/c9eb0a1d-c740-4709-b741-3009cbfec056.jpg,Myanmar,BATH & KITCHEN,Enjoy 10% off all products,https://specials.priceless.com/en-in/offers/BATH___KITCHEN?Oid=202403130002&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/4ea89eb8e37ce56add4b9fa18edc975e1727318561256.png,,Beach Palace Resort,Receive 5% cash back on each purchase of USD 500 or more at Beach Palace Resort,https://specials.priceless.com/en-in/offers/Beach_Palace_Resort?Oid=202409260523&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/d756bb96d086dd16d2043d844d433c021727318159532.jpeg,Hong Kong,Beauty Avenue,"Spend HKD 1,000 or more at Beauty Avenue, get HKD 50 cash back.",https://specials.priceless.com/en-in/offers/Beauty_Avenue?Oid=202409260404&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/2eeeeb10-fc81-425a-b94c-a7cd5ff0f59e.jpg,Singapore,Bedrock Bar & Grill,Earn up to 17% Dollars $ rebates and access to exclusive vouchers,https://specials.priceless.com/en-in/offers/Bedrock_Bar___Grill?Oid=202209120002&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/8255885d-fb33-4583-a327-dae6b1fc8f36.png,Singapore,Bedrock Bar & Grill - Free Islandwide Delivery,Free island-wide delivery with $120 spend & above with Mastercard,https://specials.priceless.com/en-in/offers/Bedrock_Bar___Grill_-_Free_Islandwide_Delivery?Oid=202407040001&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/93959c1c-639e-414b-a838-3d7ee0b8e9d5.png,Singapore,Bedrock Origin,Earn up to 17% Dollars $ rebates and access to exclusive vouchers,https://specials.priceless.com/en-in/offers/Bedrock_Origin?Oid=202209120003&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/c83d46bc-6a1b-4f74-ad2c-6d825196133d.jpg,Taiwan,BEE FARMER,"Enjoy a 5% discount on single-transactions of NT$1,880 or more",https://specials.priceless.com/en-in/offers/BEE_FARMER?Oid=202406140004&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/909fc8b2-bf5e-4a5e-9201-20d5f320e5a8.jpg,India,Behrouz Biryani,Rs. 120 off on Minimum Purchase Value of Rs. 249,https://specials.priceless.com/en-in/offers/Behrouz_Biryani?Oid=202403110005&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/046d20e3-450f-41c3-9192-6d2a18cb4ac3.jpg,China,Beijing Subway,"Enjoy up to 100% rebate on subway fare in Beijing China by tapping Mastercard to pay for the subway fare, up to CNY20 cashback for a single transaction",https://specials.priceless.com/en-in/offers/Beijing_Subway_?Oid=202410090001&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/55256cf623f8cc49abb4c45744f595451727318507376.jpeg,Japan,"BELLUSTAR TOKYO, A Pan Pacific Hotel","Spend JPY 100,000 or more at BELLUSTAR TOKYO, get JPY 5,000 cash back.",https://specials.priceless.com/en-in/offers/BELLUSTAR_TOKYO__A_Pan_Pacific_Hotel?Oid=202409260484&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/4b0f15be07fc1e24b70516ffed74cb2f1727314962502.jpeg,Austria,Bergbahn AG Kitzbuehel - Kitzski,"Spend EUR 100 or more at the Bergbahn AG Kitzbuehel, get EUR 10 cash back.",https://specials.priceless.com/en-in/offers/Bergbahn_AG_Kitzbuehel_-_Kitzski?Oid=202409260040&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/8d17a5ad-08da-4f73-98a8-18bc85cfc395.jpg,,Berjaya Akureyri Hotel,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_Akureyri_Hotel?Oid=202408200008&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/c1c46fd6-92d3-4138-998e-802190983ded.jpg,,Berjaya Beau Vallon Bay Resort & Casino,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_Beau_Vallon_Bay_Resort___Casino?Oid=202408190007&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/b1528d77-013f-46ab-a44c-067b1afd3d06.jpg,United Kingdom,Berjaya Eden Park London Hotel,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_Eden_Park_London_Hotel?Oid=202408190009&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/1f050ab4-a0f0-4968-aa52-62b4fcc67666.jpg,Japan,Berjaya Hakkoda Ski Resort,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_Hakkoda_Ski_Resort?Oid=202408190011&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/18a500c0-f646-4a55-99cc-cf24ec5658c8.jpg,,Berjaya Hérað Hotel,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_H%C3%A9ra%C3%B0_Hotel?Oid=202408200009&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/705b9b37-a09d-4ebe-b092-e327809d6774.jpg,,Berjaya Höfn Hotel,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_H%C3%B6fn_Hotel?Oid=202408200012&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/6b1f6aaf-1f56-4ef8-9f8d-49ab3210bd80.jpg,Sri Lanka,Berjaya Hotel Colombo,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_Hotel_Colombo?Oid=202408190006&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/d5f45fd8-09b6-4d14-8c22-519a425d6653.jpg,Malaysia,Berjaya Langkawi Resort,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_Langkawi_Resort?Oid=202408180003&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/03ba8c56-1b02-4f61-a2b5-e0b31c48757b.jpg,Philippines,Berjaya Makati Hotel,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_Makati_Hotel?Oid=202408190005&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/95d1374a-293b-4a8e-be8b-0356e86aaab7.jpg,,Berjaya Mývatn Hotel,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_M%C3%BDvatn_Hotel?Oid=202408200011&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/ce41775c-4151-44ba-84b7-e44b6cf59ac9.jpg,Malaysia,Berjaya Penang Hotel,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_Penang_Hotel?Oid=202408140010&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/ccf46131-7da7-41e3-a9ce-f3c824cab402.jpg,,Berjaya Praslin Resort,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_Praslin_Resort?Oid=202408190008&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/3110d3d0-3c7c-4209-878d-6d7eccd18c58.jpg,,Berjaya Reykjavík Marina Hotel,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_Reykjav%C3%ADk_Marina_Hotel?Oid=202408200002&issuerId=201810190015&productId=201810200125
https://specials.priceless.com/mastercard/images/7d8c3ab8-5ac6-436e-955c-ce1050037c9b.jpg,,Berjaya Reykjavík Natura Hotel,Enjoy up to 30% off,https://specials.priceless.com/en-in/offers/Berjaya_Reykjav%C3%ADk_Natura_Hotel?Oid=202408200001&issuerId=201810190015&productId=201810200125
